"transaction_id";"account_id";"transaction_type";"transaction_date";"amount";"fraudulent"
547;7;"PIX";"1960-07-19";-455.66;0
548;10;"PIX";"1921-03-27";-278.81;0
549;15;"cartão de crédito";"1987-07-04";-92.4;0
550;15;"PIX";"1985-09-18";-28.87;0
551;8;"PIX";"1966-02-11";16349.0;0
552;10;"PIX";"1925-05-23";509.36;0
553;13;"PIX";"1991-03-11";-299.53;0
554;5;"cartão de crédito";"2004-01-06";-129.22;0
555;13;"PIX";"1992-04-08";-534.73;0
556;2;"PIX";"1985-10-28";-148.81;0
557;10;"PIX";"1930-02-13";-519.17;0
558;8;"cartão de crédito";"1968-03-29";-121.17;0
559;6;"cartão de débito";"2003-02-06";-203.39;0
560;5;"PIX";"2003-09-24";-243.77;1
561;6;"cartão de crédito";"2001-11-29";-158.61;0
562;17;"PIX";"1991-01-21";-27.87;0
563;7;"PIX";"1957-10-12";310.59;0
564;16;"cartão de débito";"1924-09-15";-331.67;0
565;12;"cartão de crédito";"1929-02-26";77.57;0
566;12;"cartão de débito";"1920-11-15";74.82;0
567;13;"cartão de crédito";"1986-08-21";-199.85;0
568;2;"PIX";"1993-02-06";-375.84;1
569;8;"PIX";"1967-05-12";418.34;0
570;12;"PIX";"1928-03-16";-598.99;0
571;11;"cartão de crédito";"1990-07-18";-621.15;1
572;1;"PIX";"1983-12-07";-133.81;0
573;8;"PIX";"1962-07-07";-73.54;0
574;1;"PIX";"1988-04-14";-78.04;0
575;16;"PIX";"1920-11-17";-433.66;0
576;8;"PIX";"1962-12-06";-98.16;0
577;10;"cartão de crédito";"1927-11-29";-766.34;0
578;16;"PIX";"1930-05-27";-473.01;0
579;14;"cartão de débito";"1920-10-20";634.0;0
580;17;"PIX";"1993-12-14";-110.11;0
581;7;"PIX";"1960-09-23";-127.75;0
582;12;"PIX";"1925-12-28";35.04;0
583;14;"PIX";"1921-10-09";67.45;0
584;5;"PIX";"2002-01-26";-61.8;0
585;10;"cartão de crédito";"1921-03-08";-742.78;0
586;7;"PIX";"1963-10-09";-359.0;0
587;3;"PIX";"1993-09-17";-33.56;0
588;3;"PIX";"2000-04-27";-610.19;1
589;7;"cartão de crédito";"1957-10-06";-110.8;0
590;6;"cartão de débito";"2005-12-25";-372.68;1
591;15;"PIX";"1989-06-05";-105.18;0
592;2;"PIX";"1989-01-17";-222.43;0
593;12;"PIX";"1929-10-21";-598.34;0
594;4;"cartão de crédito";"1980-12-19";-398.22;1
595;12;"cartão de crédito";"1929-06-26";-386.33;0
596;5;"PIX";"2006-10-31";-114.81;0
597;7;"PIX";"1960-10-07";-260.06;0
598;10;"PIX";"1920-10-19";-96.08;0
599;7;"PIX";"1964-03-22";-289.59;0
600;15;"PIX";"1988-08-15";-11.61;0
601;10;"PIX";"1922-08-09";-725.03;0
602;14;"cartão de débito";"1920-12-29";-13.3;0
603;5;"PIX";"2001-08-04";202.12;0
604;5;"PIX";"2003-06-18";-10.22;0
605;14;"PIX";"1924-02-11";-17.85;0
606;16;"PIX";"1924-05-25";-136.89;0
607;8;"cartão de crédito";"1963-03-20";-84.83;0
608;9;"cartão de crédito";"1985-11-07";-553.3;0
609;10;"PIX";"1926-12-30";-312.46;0
610;8;"PIX";"1961-09-22";-104.15;0
611;11;"PIX";"1992-09-25";-750.86;1
612;7;"cartão de crédito";"1960-12-24";-292.66;0
613;5;"PIX";"2004-04-28";-206.52;1
614;6;"PIX";"2002-09-30";-82.24;0
615;13;"cartão de crédito";"1989-07-12";-461.38;0
616;11;"PIX";"1987-03-29";-526.9;1
617;4;"cartão de crédito";"1989-04-07";-108.15;0
618;8;"PIX";"1962-12-15";-126.4;0
619;11;"cartão de crédito";"1986-09-07";-466.49;1
620;1;"cartão de crédito";"1983-08-04";-255.82;1
621;11;"cartão de crédito";"1988-04-10";428.69;0
622;5;"PIX";"2002-02-21";-16.91;0
623;13;"PIX";"1992-01-31";-513.48;0
624;12;"PIX";"1924-10-24";-428.64;0
625;5;"cartão de crédito";"2007-04-24";-112.25;0
626;13;"PIX";"1990-10-17";219.29;0
627;7;"cartão de crédito";"1961-08-27";-501.07;0
628;3;"PIX";"1998-07-10";-401.44;0
629;4;"PIX";"1988-03-22";343.2;0
630;12;"PIX";"1924-09-10";363.36;0
631;16;"PIX";"1928-05-15";181.42;0
632;4;"PIX";"1989-10-19";-11.43;0
633;8;"cartão de crédito";"1967-08-25";-551.19;0
634;6;"cartão de débito";"2003-07-08";-35.86;0
635;14;"PIX";"1928-10-30";51.9;0
636;7;"PIX";"1963-03-03";-505.72;0
637;5;"cartão de débito";"2001-07-26";-184.95;0
638;10;"cartão de crédito";"1922-09-10";-504.89;0
639;3;"PIX";"1994-11-29";297.21;0
640;10;"PIX";"1930-06-09";-73.85;0
641;7;"PIX";"1961-03-05";-519.42;0
642;2;"cartão de crédito";"1988-05-05";-267.34;0
643;3;"PIX";"1999-07-11";-484.96;0
644;10;"PIX";"1924-06-14";113.67;0
645;3;"cartão de crédito";"1998-03-06";-21.56;0
646;14;"TED";"1925-05-16";-29.91;0
647;10;"PIX";"1920-11-09";370.82;0
648;8;"PIX";"1967-01-31";-26.31;0
649;5;"cartão de débito";"2006-07-18";-217.02;1
650;14;"PIX";"1927-10-30";-40.91;0
651;1;"PIX";"1983-10-12";-117.47;0
652;14;"PIX";"1925-03-11";-26.66;0
653;12;"PIX";"1922-10-22";-601.1;0
654;6;"PIX";"2004-09-11";-91.32;0
655;12;"PIX";"1927-11-09";-482.34;0
656;2;"cartão de crédito";"1989-10-04";16.53;0
657;8;"cartão de débito";"1969-01-30";-453.41;0
658;13;"PIX";"1989-11-29";20.03;0
659;8;"cartão de débito";"1970-04-27";-25.99;0
660;6;"cartão de crédito";"2010-10-28";-92.06;0
661;8;"PIX";"1963-12-03";-553.32;0
662;17;"cartão de crédito";"1991-04-24";-28.83;0
663;6;"PIX";"2010-07-29";-183.6;0
664;17;"PIX";"1992-06-10";-116.38;0
665;9;"cartão de crédito";"1989-02-18";647.6;0
666;11;"PIX";"1985-11-14";-417.04;1
667;15;"PIX";"1991-03-09";-89.31;0
668;10;"PIX";"1921-06-14";-168.79;0
669;6;"PIX";"2005-09-24";-309.82;1
670;2;"cartão de crédito";"1991-12-12";-171.35;0
671;2;"cartão de crédito";"1994-02-12";-95.3;0
672;15;"PIX";"1993-05-03";-74.47;0
673;15;"cartão de crédito";"1988-08-22";-85.21;0
674;3;"PIX";"1993-02-26";-420.4;0
675;8;"cartão de crédito";"1964-07-18";39466.0;0
676;13;"cartão de crédito";"1994-02-11";-420.41;0
677;14;"PIX";"1926-10-05";-7.31;0
678;13;"cartão de crédito";"1992-06-25";-647.35;0
679;14;"PIX";"1927-10-07";-38.14;0
680;3;"cartão de crédito";"1999-01-01";-482.17;0
681;7;"PIX";"1961-03-04";-163.11;0
682;3;"PIX";"1999-01-22";91.42;0
683;17;"cartão de crédito";"1994-11-13";-158.85;0
684;11;"cartão de débito";"1989-01-12";-625.22;1
685;16;"cartão de crédito";"1929-09-21";403.05;0
686;13;"cartão de débito";"1988-02-24";718.05;0
687;12;"PIX";"1925-09-09";-498.29;0
688;13;"cartão de crédito";"1989-06-05";-206.66;0
689;14;"cartão de crédito";"1929-08-14";-15.48;0
690;5;"PIX";"2000-05-21";-82.66;0
691;11;"cartão de crédito";"1993-11-12";-245.44;0
692;9;"PIX";"1991-03-07";-442.12;0
693;12;"PIX";"1921-10-08";-262.07;0
694;7;"PIX";"1963-03-17";-185.62;0
695;5;"cartão de crédito";"2000-05-10";-127.15;0
696;14;"PIX";"1920-05-06";15.46;0
697;7;"cartão de crédito";"1957-12-16";23870.0;0
698;7;"PIX";"1962-05-28";-391.47;0
699;17;"PIX";"1985-12-28";-134.82;0
700;17;"cartão de crédito";"1988-11-04";72.09;0
701;7;"PIX";"1958-08-29";-32.28;0
702;17;"PIX";"1988-03-11";-97.92;0
703;4;"cartão de crédito";"1989-03-18";635.79;0
704;5;"cartão de crédito";"2002-09-10";-35.02;0
705;14;"PIX";"1926-11-16";-19.53;0
706;10;"cartão de débito";"1926-08-01";-627.55;0
707;17;"PIX";"1989-09-21";-100.44;0
708;15;"cartão de crédito";"1985-04-02";-44.72;0
709;10;"PIX";"1924-06-26";-421.86;0
710;5;"PIX";"1999-11-23";-0.32;0
711;6;"PIX";"2006-12-05";-26.11;0
712;17;"PIX";"1994-08-17";-142.07;0
713;7;"cartão de crédito";"1962-05-06";-473.07;0
714;6;"PIX";"2005-02-03";192.25;0
715;7;"PIX";"1956-11-08";-619.95;0
716;8;"cartão de crédito";"1966-03-17";410.8;0
717;7;"cartão de débito";"1966-05-04";-502.84;0
718;3;"cartão de crédito";"1994-02-22";-314.77;0
719;2;"cartão de crédito";"1995-01-24";236.65;0
720;9;"PIX";"1988-01-12";-531.23;0
721;4;"PIX";"1983-08-08";-70.14;0
722;12;"cartão de crédito";"1928-03-20";-191.8;0
723;7;"cartão de débito";"1958-11-19";461.4;0
724;16;"cartão de crédito";"1923-06-01";-462.68;0
725;16;"PIX";"1923-01-19";-237.6;0
726;3;"cartão de crédito";"1998-01-21";-448.9;0
727;13;"PIX";"1989-01-05";-529.45;0
728;11;"cartão de débito";"1989-03-26";-264.43;0
729;10;"PIX";"1923-06-03";-125.04;0
730;14;"cartão de crédito";"1926-08-30";-14.38;0
731;3;"cartão de débito";"1991-04-05";-513.77;0
732;9;"cartão de crédito";"1991-08-20";-187.07;0
733;6;"PIX";"2003-05-17";339.56;0
734;6;"cartão de crédito";"2006-01-10";13.87;0
735;9;"PIX";"1983-06-27";-326.95;0
736;16;"cartão de crédito";"1924-12-30";-52.66;0
737;11;"PIX";"1991-11-14";-267.89;0
738;9;"PIX";"1987-07-31";-24.56;0
739;8;"cartão de crédito";"1965-06-05";-414.69;0
740;17;"PIX";"1991-08-13";-48.71;0
741;1;"cartão de crédito";"1980-06-05";-56.31;0
742;7;"cartão de crédito";"1960-11-08";-545.98;0
743;4;"PIX";"1985-04-29";239.76;0
744;7;"PIX";"1959-11-01";-323.62;0
745;6;"cartão de débito";"2006-02-05";-350.95;1
746;17;"PIX";"1987-08-26";-16.29;0
747;13;"cartão de crédito";"1991-03-30";-480.23;0
748;15;"cartão de crédito";"1989-01-05";28.18;0
749;6;"cartão de débito";"2003-03-07";-324.62;1
750;2;"cartão de crédito";"1987-11-09";-307.5;1
751;5;"TED";"2001-02-19";-227.66;1
752;5;"cartão de crédito";"1999-08-27";-127.54;0
753;3;"PIX";"1991-03-31";501.33;0
754;14;"cartão de débito";"1925-09-16";-5.75;0
755;4;"PIX";"1989-09-06";-216.13;0
756;17;"PIX";"1992-01-17";-111.59;0
757;6;"PIX";"2004-08-06";-267.56;0
758;5;"cartão de crédito";"1999-12-11";-162.28;0
759;7;"PIX";"1965-07-28";-551.8;0
760;2;"PIX";"1990-01-09";-303.98;1
761;13;"cartão de crédito";"1992-01-10";-74.2;0
762;14;"PIX";"1926-12-28";50.19;0
763;9;"PIX";"1991-12-12";63.61;0
764;11;"PIX";"1995-02-17";-51.63;0
765;10;"PIX";"1921-04-29";-439.91;0
766;9;"PIX";"1987-01-23";572.08;0
767;6;"cartão de crédito";"2005-05-11";-240.12;0
768;16;"PIX";"1921-01-08";-260.11;0
769;11;"cartão de crédito";"1995-01-14";-25.11;0
770;12;"cartão de crédito";"1926-10-23";-91.16;0
771;5;"PIX";"2000-09-19";-60.68;0
772;10;"cartão de crédito";"1924-11-26";652.44;0
773;13;"cartão de crédito";"1990-05-13";-666.12;0
774;15;"PIX";"1988-09-08";-43.31;0
775;7;"PIX";"1957-11-29";-309.73;0
776;16;"cartão de crédito";"1930-02-11";-5.28;0
777;1;"cartão de crédito";"1988-10-13";-8.83;0
778;6;"PIX";"2001-08-23";-374.84;1
779;5;"PIX";"2004-11-01";-25.63;0
780;10;"PIX";"1926-02-02";-221.18;0
781;10;"TED";"1923-03-23";-697.28;0
782;15;"PIX";"1990-10-03";-44.41;0
783;13;"PIX";"1988-09-27";4425.0;0
784;6;"PIX";"2003-04-11";-159.47;0
785;15;"cartão de débito";"1994-11-22";-85.24;0
786;4;"cartão de débito";"1983-08-19";-425.5;1
787;6;"PIX";"2002-09-09";-96.13;0
788;10;"cartão de crédito";"1921-04-03";662.14;0
789;12;"PIX";"1923-05-01";-210.8;0
790;15;"cartão de crédito";"1993-11-12";18.85;0
791;17;"cartão de crédito";"1994-06-11";-125.69;0
792;9;"cartão de débito";"1991-07-21";-485.3;0
793;16;"PIX";"1929-03-03";-336.23;0
794;6;"PIX";"2007-05-06";-222.74;0
795;8;"PIX";"1965-07-21";-582.58;0
796;11;"PIX";"1992-10-18";-598.8;1
797;5;"PIX";"2000-01-17";-169.47;0
798;2;"PIX";"1989-06-12";12263.0;0
799;3;"PIX";"1996-05-02";-457.84;0
800;3;"PIX";"2000-11-17";298.92;0
801;2;"cartão de crédito";"1985-06-05";-17.29;0
802;7;"PIX";"1963-06-22";372.29;0
803;8;"PIX";"1967-10-29";21.14;0
804;11;"TED";"1986-10-02";-362.24;1
805;13;"cartão de crédito";"1993-05-07";776.55;0
806;1;"cartão de crédito";"1983-05-22";-231.57;1
807;6;"PIX";"2003-07-27";-340.79;1
808;17;"cartão de crédito";"1987-07-08";-105.71;0
809;15;"cartão de crédito";"1991-03-11";-4.24;0
810;2;"cartão de crédito";"1988-06-16";-225.5;0
811;4;"cartão de crédito";"1981-10-12";513.86;0
812;2;"cartão de débito";"1986-11-19";-87.97;0
813;16;"PIX";"1929-11-22";169.95;0
814;1;"cartão de crédito";"1989-04-03";-134.01;0
815;6;"cartão de crédito";"2010-02-27";-357.86;1
816;13;"cartão de crédito";"1990-06-01";-609.72;0
817;15;"cartão de débito";"1990-11-12";-81.4;0
818;14;"PIX";"1926-10-14";-13.15;0
819;2;"PIX";"1989-07-26";-377.68;1
820;15;"PIX";"1991-01-05";-114.33;0
821;17;"cartão de débito";"1988-01-03";-121.85;0
822;8;"PIX";"1964-03-15";44467.0;0
823;4;"PIX";"1988-02-24";-440.87;1
824;12;"cartão de crédito";"1928-09-30";574.48;0
825;3;"PIX";"1999-10-26";-149.15;0
826;2;"PIX";"1987-10-09";-167.13;0
827;1;"PIX";"1983-05-09";-142.0;0
828;7;"cartão de crédito";"1959-09-08";-295.15;0
829;14;"PIX";"1923-04-22";14.5;0
830;9;"PIX";"1984-07-28";-84.99;0
831;5;"TED";"2001-01-17";205.16;0
832;12;"cartão de crédito";"1926-10-06";-195.02;0
833;5;"PIX";"2005-02-15";-309.05;1
834;8;"cartão de crédito";"1966-08-12";-628.77;0
835;17;"PIX";"1990-08-16";-90.98;0
836;13;"cartão de débito";"1994-05-05";-636.54;0
837;9;"cartão de crédito";"1989-03-24";-580.15;0
838;16;"cartão de crédito";"1925-01-15";-82.57;0
839;15;"PIX";"1989-10-15";-0.89;0
840;11;"PIX";"1994-09-17";-675.94;1
841;10;"cartão de crédito";"1926-12-11";-371.39;0
842;6;"cartão de crédito";"2004-01-18";104.38;0
843;5;"PIX";"2008-02-20";-40.0;0
844;1;"PIX";"1981-12-13";-63.75;0
845;8;"cartão de crédito";"1967-02-09";-185.89;0
846;15;"PIX";"1986-04-03";-84.72;0
847;11;"cartão de débito";"1989-01-13";-442.2;1
848;10;"cartão de crédito";"1926-07-14";-58.62;0
849;7;"PIX";"1961-01-27";-342.23;0
850;3;"cartão de crédito";"1995-08-08";637.78;0
851;9;"PIX";"1992-02-14";-372.87;0
852;10;"cartão de crédito";"1921-07-11";-184.13;0
853;9;"PIX";"1990-08-18";-100.8;0
854;6;"cartão de crédito";"2006-09-27";-388.8;1
855;7;"cartão de crédito";"1959-09-13";-444.49;0
856;14;"PIX";"1929-08-08";-21.98;0
857;4;"cartão de crédito";"1986-11-05";-91.32;0
858;3;"cartão de crédito";"1997-12-12";-185.57;0
859;4;"cartão de crédito";"1983-11-06";-390.77;1
860;15;"PIX";"1987-02-17";104.84;0
861;9;"PIX";"1986-05-26";-18.08;0
862;15;"cartão de crédito";"1994-10-15";-1.31;0
863;8;"cartão de crédito";"1967-03-16";-303.88;0
864;14;"PIX";"1922-09-30";-52.37;0
865;1;"cartão de crédito";"1985-08-15";-84.37;0
866;1;"cartão de crédito";"1981-10-04";45.67;0
867;5;"PIX";"2004-07-10";-249.23;1
868;11;"PIX";"1988-07-13";-434.11;1
869;8;"PIX";"1961-11-30";-510.86;0
870;2;"TED";"1992-12-09";-145.65;0
871;3;"PIX";"1991-11-30";689.78;0
872;1;"cartão de crédito";"1986-11-19";-60.82;0
873;17;"cartão de crédito";"1990-01-14";-53.67;0
874;6;"PIX";"2009-03-30";-253.78;0
875;11;"cartão de crédito";"1985-11-11";-512.96;1
876;14;"cartão de crédito";"1922-06-21";50.28;0
877;5;"cartão de crédito";"2001-07-29";4.13;0
878;4;"PIX";"1989-12-01";-516.66;1
879;3;"PIX";"1996-08-12";451.72;0
880;12;"PIX";"1925-08-30";-545.98;0
881;4;"PIX";"1985-09-30";-100.92;0
882;6;"cartão de crédito";"2009-10-18";356.67;0
883;2;"cartão de crédito";"1987-04-14";-91.46;0
884;15;"PIX";"1990-03-28";-7.17;0
885;3;"PIX";"1999-10-16";167.71;0
886;13;"PIX";"1989-10-28";-551.42;0
887;3;"PIX";"1994-09-06";-256.4;0
888;7;"PIX";"1957-01-02";-237.06;0
889;6;"PIX";"2004-04-16";-431.34;1
890;16;"PIX";"1927-07-22";-53.3;0
891;7;"PIX";"1964-07-01";-618.36;0
892;11;"cartão de crédito";"1992-11-25";-373.86;1
893;8;"PIX";"1963-08-08";-195.49;0
894;2;"PIX";"1992-10-31";-191.33;0
895;6;"cartão de débito";"2006-06-10";118.3;0
896;16;"PIX";"1930-04-29";239.63;0
897;1;"PIX";"1983-09-12";-31.37;0
898;10;"PIX";"1928-11-30";-587.04;0
899;16;"cartão de crédito";"1930-04-21";-172.9;0
900;13;"PIX";"1988-12-04";-66.25;0
901;1;"PIX";"1982-07-09";-238.05;1
902;16;"PIX";"1926-09-19";-369.7;0
903;8;"PIX";"1968-07-23";-536.63;0
904;5;"PIX";"2009-01-21";-257.29;1
905;17;"cartão de crédito";"1986-04-12";-151.32;0
906;13;"PIX";"1993-06-25";-588.47;0
907;11;"PIX";"1987-07-07";-447.5;1
908;8;"PIX";"1962-10-25";-342.17;0
909;15;"PIX";"1992-11-17";-37.39;0
910;16;"PIX";"1929-07-20";-64.9;0
911;6;"cartão de crédito";"2004-11-07";-362.88;1
912;11;"PIX";"1992-11-21";-163.47;0
913;15;"PIX";"1987-12-18";61.11;0
914;12;"PIX";"1929-12-24";-392.51;0
915;16;"PIX";"1922-12-05";-270.36;0
916;7;"cartão de crédito";"1961-04-03";-510.02;0
917;11;"PIX";"1995-02-02";436.9;0
918;17;"cartão de crédito";"1992-11-17";-122.91;0
919;3;"PIX";"1998-05-26";-705.27;1
920;13;"PIX";"1994-08-23";87.19;0
921;11;"PIX";"1994-11-21";-423.75;1
922;11;"PIX";"1994-12-26";-757.7;1
923;10;"PIX";"1921-04-11";274.65;0
924;17;"PIX";"1992-12-16";-108.89;0
925;6;"PIX";"2006-05-31";-256.55;0
926;16;"PIX";"1922-06-18";30.44;0
927;11;"PIX";"1993-05-03";52501.0;0
928;6;"PIX";"2006-12-30";-405.85;1
929;16;"PIX";"1928-02-04";-0.54;0
930;13;"PIX";"1991-04-15";-529.67;0
931;9;"PIX";"1984-11-27";-592.41;0
932;2;"cartão de crédito";"1989-05-23";-102.95;0
933;3;"PIX";"1992-05-16";-381.05;0
934;10;"cartão de crédito";"1922-03-11";-740.2;0
935;10;"PIX";"1928-03-03";-480.26;0
936;10;"PIX";"1921-05-17";-126.89;0
937;9;"PIX";"1986-04-23";-384.95;0
938;5;"PIX";"2000-03-27";-48.31;0
939;15;"PIX";"1991-04-25";-92.1;0
940;9;"cartão de crédito";"1988-06-16";-280.34;0
941;12;"cartão de crédito";"1929-06-07";-438.78;0
942;8;"cartão de crédito";"1966-10-26";-455.85;0
943;10;"PIX";"1929-01-10";-159.98;0
944;1;"PIX";"1980-08-08";-83.81;0
945;10;"PIX";"1926-05-17";-697.33;0
946;15;"PIX";"1985-09-07";-91.72;0
947;4;"PIX";"1985-08-18";-127.94;0
948;11;"PIX";"1991-03-06";-287.95;1
949;17;"PIX";"1989-08-02";-67.14;0
950;14;"PIX";"1927-07-28";-35.45;0
951;8;"cartão de débito";"1966-10-04";-157.04;0
952;13;"PIX";"1991-04-11";-120.22;0
953;9;"PIX";"1985-09-19";-74.2;0
954;5;"PIX";"2008-06-10";-74.9;0
955;15;"PIX";"1986-02-08";-102.34;0
956;5;"PIX";"2004-01-03";-136.6;0
957;3;"cartão de crédito";"1996-04-09";-112.72;0
958;7;"cartão de crédito";"1964-06-10";-176.88;0
959;3;"PIX";"1997-12-18";-558.52;0
960;12;"cartão de crédito";"1927-10-30";137.04;0
961;2;"PIX";"1987-10-14";73.82;0
962;1;"PIX";"1986-05-16";6.04;0
963;5;"cartão de crédito";"2006-01-24";-90.42;0
964;7;"cartão de crédito";"1960-07-28";-581.63;0
965;17;"cartão de crédito";"1993-03-02";44.17;0
966;7;"cartão de crédito";"1962-03-29";-274.63;0
967;3;"PIX";"1999-08-11";-594.65;1
968;3;"cartão de crédito";"1994-05-23";244.06;0
969;13;"PIX";"1990-06-23";-37.16;0
970;1;"cartão de débito";"1981-08-10";-159.0;0
971;17;"cartão de débito";"1989-05-10";-83.25;0
972;13;"cartão de crédito";"1989-12-25";-177.39;0
973;6;"PIX";"2006-07-08";358.63;0
974;7;"PIX";"1960-11-06";-479.37;0
975;11;"PIX";"1987-10-02";-79.52;0
976;1;"TED";"1987-10-18";-184.51;0
977;12;"cartão de crédito";"1926-04-21";-305.17;0
978;4;"PIX";"1989-09-05";-35.13;0
979;16;"cartão de crédito";"1930-10-06";-377.06;0
980;14;"PIX";"1921-02-20";6.33;0
981;16;"cartão de crédito";"1929-07-21";-208.07;0
982;4;"PIX";"1982-04-09";152.77;0
983;11;"cartão de crédito";"1992-12-27";-657.27;1
984;11;"PIX";"1989-10-29";615.63;0
985;16;"cartão de crédito";"1928-08-23";-255.58;0
986;4;"PIX";"1985-12-13";22.52;0
987;7;"PIX";"1961-05-24";-99.7;0
988;17;"PIX";"1988-08-03";600.0;0
989;17;"cartão de crédito";"1986-06-27";-43.55;0
990;15;"PIX";"1988-03-22";-91.39;0
991;13;"cartão de crédito";"1990-04-26";-295.16;0
992;13;"PIX";"1989-09-18";124.98;0
993;3;"cartão de crédito";"2001-02-21";-334.91;0
994;12;"PIX";"1923-07-05";-3.86;0
995;7;"PIX";"1965-03-01";-76.18;0
996;17;"PIX";"1987-05-02";-143.38;0
997;9;"PIX";"1992-02-06";-49.49;0
998;8;"cartão de débito";"1970-05-22";-294.58;0
999;13;"cartão de crédito";"1990-12-05";-561.92;0
1000;7;"PIX";"1960-08-21";-64.95;0
1001;12;"cartão de crédito";"1929-11-23";604.84;0
1002;4;"cartão de débito";"1986-10-26";-118.65;0
1003;14;"cartão de crédito";"1921-11-02";-69.98;0
1004;17;"cartão de crédito";"1992-03-31";-130.9;0
1005;15;"PIX";"1989-05-17";-29.19;0
1006;12;"PIX";"1929-01-11";-135.86;0
1007;8;"PIX";"1969-04-06";-244.06;0
1008;13;"PIX";"1989-09-27";205.38;0
1009;10;"cartão de crédito";"1930-07-07";-733.09;0
1010;16;"PIX";"1926-02-09";-364.1;0
1011;2;"cartão de crédito";"1990-03-16";3.25;0
1012;9;"PIX";"1992-07-18";-452.49;0
1013;10;"PIX";"1926-07-21";-425.02;0
1014;6;"PIX";"2009-05-21";-55.93;0
1015;13;"cartão de crédito";"1992-04-22";348.23;0
1016;6;"cartão de crédito";"2004-08-06";-303.6;1
1017;13;"PIX";"1991-12-18";-373.38;0
1018;17;"cartão de crédito";"1993-08-14";-132.85;0
1019;15;"PIX";"1992-01-04";-119.06;0
1020;17;"PIX";"1992-09-03";12.65;0
1021;8;"cartão de crédito";"1962-01-18";-237.29;0
1022;6;"cartão de crédito";"2001-12-30";-377.04;1
1023;17;"cartão de crédito";"1995-11-13";-44.29;0
1024;7;"cartão de débito";"1959-12-03";-539.17;0
1025;3;"cartão de crédito";"1992-12-18";336.73;0
1026;16;"cartão de débito";"1927-01-10";-343.79;0
1027;9;"PIX";"1989-02-20";-164.74;0
1028;7;"cartão de crédito";"1961-07-18";-180.67;0
1029;6;"PIX";"2011-02-27";-145.33;0
1030;17;"PIX";"1987-02-05";-48.08;0
1031;14;"cartão de débito";"1929-07-03";-9.83;0
1032;3;"cartão de crédito";"1998-12-01";-390.91;0
1033;15;"PIX";"1990-08-26";105.94;0
1034;11;"PIX";"1991-10-10";-561.23;1
1035;11;"TED";"1986-08-17";302.82;0
1036;2;"cartão de crédito";"1986-08-22";-291.55;1
1037;7;"PIX";"1959-04-11";295.67;0
1038;11;"PIX";"1990-09-08";-287.11;1
1039;11;"PIX";"1991-11-18";-553.52;1
1040;16;"PIX";"1921-02-02";-69.03;0
1041;8;"PIX";"1969-06-28";-121.47;0
1042;11;"PIX";"1994-02-10";-205.56;0
1043;14;"cartão de crédito";"1922-03-04";-49.31;0
1044;16;"PIX";"1921-07-03";237.98;0
1045;13;"cartão de crédito";"1995-02-08";706.37;0
1046;10;"cartão de crédito";"1926-07-01";-674.06;0
1047;8;"PIX";"1964-03-10";-273.51;0
1048;5;"cartão de crédito";"2006-03-28";-20.28;0
1049;4;"PIX";"1984-04-11";195.65;0
1050;1;"cartão de crédito";"1986-06-30";188.85;0
1051;3;"PIX";"1995-11-13";-374.24;0
1052;5;"PIX";"2008-10-18";-242.94;1
1053;15;"PIX";"1986-08-15";-95.45;0
1054;17;"PIX";"1990-10-06";-13.09;0
1055;4;"PIX";"1985-07-31";-153.36;0
1056;14;"cartão de crédito";"1928-08-28";79.63;0
1057;6;"PIX";"2010-01-13";-39.07;0
1058;11;"PIX";"1994-02-07";625.7;0
1059;3;"cartão de crédito";"1993-07-12";-435.36;0
1060;6;"PIX";"2001-12-21";-36.48;0
1061;1;"PIX";"1981-06-15";-102.97;0
1062;4;"PIX";"1982-10-06";26.5;0
1063;5;"cartão de crédito";"2005-04-15";-184.53;0
1064;10;"PIX";"1921-02-24";262.98;0
1065;17;"PIX";"1994-06-25";-44.85;0
1066;6;"PIX";"2005-01-12";-153.73;0
1067;8;"cartão de débito";"1962-07-09";-544.63;0
1068;15;"PIX";"1987-10-02";-109.55;0
1069;6;"PIX";"2009-10-05";-55.0;0
1070;5;"cartão de débito";"2003-12-18";-227.35;1
1071;16;"PIX";"1924-01-23";207.39;0
1072;8;"PIX";"1969-10-19";-584.14;0
1073;10;"cartão de crédito";"1924-11-26";-720.77;0
1074;14;"cartão de crédito";"1924-06-16";2.72;0
1075;3;"PIX";"1994-02-17";-454.98;0
1076;1;"cartão de crédito";"1986-01-17";-89.11;0
1077;10;"PIX";"1925-11-18";-292.86;0
1078;8;"cartão de débito";"1961-11-05";-515.6;0
1079;15;"PIX";"1990-07-18";57.17;0
1080;13;"cartão de crédito";"1989-06-13";-100.02;0
1081;4;"PIX";"1982-06-19";-83.86;0
1082;8;"PIX";"1966-05-06";226.67;0
1083;13;"PIX";"1987-05-26";-193.35;0
1084;6;"PIX";"2002-05-05";-378.45;1
